Sort Index,Vocab-Japan,Vocab-Furigana,Vocab-English,audio file,Sent-Japan,Sent-Furigana,Sent-English,Vocab-Pitch,Vocab-POS,Note-Question side,Note-Answer side,Chapter,Section,Gener Sent,Digital Sort,4 Digit Sort,Vocab-Audio,Sent/Vocab-English
JLPT_Tango_N5_0944,びょういん,びょういん,Hospital,[sound:JLPT_Tango_N5_0944.mp3],<b>びょういん</b>へ行きます。,<b>びょういん</b>へ 行[い]きます。,I will go to the hospital.,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,944,0944,JLPT_Tango_N5_0944.mp3,<b>Hospital</b><div>I will go to the hospital.</div>
JLPT_Tango_N5_0945,どうしましたか,どうしましたか,What's Wrong? / What's the Matter?,[sound:JLPT_Tango_N5_0945.mp3],いしゃ 「<b>どうしましたか</b>。」,いしゃ 「<b>どうしましたか</b>。」,Doctor: What's the matter?,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,945,0945,JLPT_Tango_N5_0945.mp3,<b>What's Wrong? / What's the Matter?</b><div>Doctor: What's the matter?</div>
JLPT_Tango_N5_0946,ねつ,ねつ,Fever,[sound:JLPT_Tango_N5_0946.mp3],A 「きのうから<b>ねつ</b>があります。」,A「きのうから<b>ねつ</b>があります。」,A. I have been running a fever since yesterday.,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,946,0946,JLPT_Tango_N5_0946.mp3,<b>Fever</b><div>A. I have been running a fever since yesterday.</div>
JLPT_Tango_N5_0947,かぜ,かぜ,Cold,[sound:JLPT_Tango_N5_0947.mp3],いしゃ 「<b>かぜ</b>ですね。」,いしゃ 「<b>かぜ</b>ですね。」,Doctor: You have a cold.,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,947,0947,JLPT_Tango_N5_0947.mp3,<b>Cold</b><div>Doctor: You have a cold.</div>
JLPT_Tango_N5_0948,インフルエンザ,インフルエンザ,Flu,[sound:JLPT_Tango_N5_0948.mp3],いしゃ 「<b>インフルエンザ</b>です。おふろに入らないでください。」,いしゃ 「<b>インフルエンザ</b>です。おふろに 入[はい]らないでください。」,Doctor: You have the flu. Do not take a bath.,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,948,0948,JLPT_Tango_N5_0948.mp3,<b>Flu</b><div>Doctor: You have the flu. Do not take a bath.</div>
JLPT_Tango_N5_0949,くすり,くすり,Medicine (Use with 飲む),[sound:JLPT_Tango_N5_0949.mp3],一日に３回<b>くすり</b>を飲んでください。,一日[いちにち]に ３回[さんかい]<b>くすり</b>を 飲[の]んでください。,Take this medicine 3 times a day.,,,,Use 飲む for medicine,Ch 10 - 健康など,Sect 01 - 病気,X,949,0949,JLPT_Tango_N5_0949.mp3,<b>Medicine</b> (Use 飲む)<div>Take this medicine 3 times a day.</div>
JLPT_Tango_N5_0950,はな (体),はな,Nose,[sound:JLPT_Tango_N5_0950.mp3],,,,,,,,Ch 10 - 健康など,Sect 01 - 病気,,950,0950,JLPT_Tango_N5_0950.mp3,<b>Nose</b>
JLPT_Tango_N5_0951,耳,耳[みみ],Ears,[sound:JLPT_Tango_N5_0951.mp3],,,,,,,,Ch 10 - 健康など,Sect 01 - 病気,,951,0951,JLPT_Tango_N5_0951.mp3,<b>Ears</b>
JLPT_Tango_N5_0952,口,口[くち],Mouth,[sound:JLPT_Tango_N5_0952.mp3],,,,,,,,Ch 10 - 健康など,Sect 01 - 病気,,952,0952,JLPT_Tango_N5_0952.mp3,<b>Mouth</b>
JLPT_Tango_N5_0953,のど,のど,Throat,[sound:JLPT_Tango_N5_0953.mp3],,,,,,,,Ch 10 - 健康など,Sect 01 - 病気,,953,0953,JLPT_Tango_N5_0953.mp3,<b>Throat</b>
JLPT_Tango_N5_0954,あたま,あたま,Head,[sound:JLPT_Tango_N5_0954.mp3],,,,,,,,Ch 10 - 健康など,Sect 01 - 病気,,954,0954,JLPT_Tango_N5_0954.mp3,<b>Head</b>
JLPT_Tango_N5_0955,おなか,おなか,Stomach,[sound:JLPT_Tango_N5_0955.mp3],,,,,,,,Ch 10 - 健康など,Sect 01 - 病気,,955,0955,JLPT_Tango_N5_0955.mp3,<b>Stomach</b>
JLPT_Tango_N5_0956,手,手[て],Hand,[sound:JLPT_Tango_N5_0956.mp3],,,,,,,,Ch 10 - 健康など,Sect 01 - 病気,,956,0956,JLPT_Tango_N5_0956.mp3,<b>Hand</b>
JLPT_Tango_N5_0957,足,足[あし],Foot,[sound:JLPT_Tango_N5_0957.mp3],,,,,,,,Ch 10 - 健康など,Sect 01 - 病気,,957,0957,JLPT_Tango_N5_0957.mp3,<b>Foot</b>
JLPT_Tango_N5_0958,かんごし 「おだいじに。」,かんごし 「おだいじに。」,Take Care,[sound:JLPT_Tango_N5_0958.mp3],かんごし 「おだいじに。」,かんごし 「おだいじに。」,Nurse: Please take care.,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,958,0958,JLPT_Tango_N5_0958.mp3,<b>Take Care</b><div>Nurse: Please take care.</div>
JLPT_Tango_N5_0959,２、３日,２、３ 日[にち],"Two, Three Days",[sound:JLPT_Tango_N5_0959.mp3],<b>２、３日</b>かいしゃを休みます。,<b>２、３ 日[にち]</b>かいしゃを 休[やす]みます。,I will take two or three days off from work.,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,959,0959,JLPT_Tango_N5_0959.mp3,"<b>Two, Three Days</b><div>I will take two or three days off from work.</div>"
JLPT_Tango_N5_0960,～がいたい,～がいたい,Hurts,[sound:JLPT_Tango_N5_0960.mp3],は<b>がいたい</b>です。,は<b>がいたい</b>です。,My tooth hurts.,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,960,0960,JLPT_Tango_N5_0960.mp3,<b>～がいたい - Hurts</b><div>My tooth hurts.</div>
JLPT_Tango_N5_0961,はいしゃ(さん),はいしゃ(さん),Dentist,[sound:JLPT_Tango_N5_0961.mp3],きのう、<b>はいしゃ</b>へ行きました。,きのう、<b>はいしゃ</b>へ 行[い]きました。,I went to the dentist yesterday.,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,961,0961,JLPT_Tango_N5_0961.mp3,<b>はいしゃ(さん) - Dentist</b><div>I went to the dentist yesterday.</div>
JLPT_Tango_N5_0962,一人で,一人[ひとり]で,Alone,[sound:JLPT_Tango_N5_0962.mp3],<b>一人で</b>びょういんへ行きます。,<b>一人[ひとり]で</b>びょういんへ 行[い]きます。,I will go to the hospital alone.,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,962,0962,JLPT_Tango_N5_0962.mp3,<b>Alone</b><div>I will go to the hospital alone.</div>
JLPT_Tango_N5_0963,けんこう,けんこう,Health,[sound:JLPT_Tango_N5_0963.mp3],<b>けんこう</b>に気をつけています。,<b>けんこう</b>に 気[き]をつけています。,I am mindful of my health.,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,963,0963,JLPT_Tango_N5_0963.mp3,<b>Health</b><div>I am mindful of my health.</div>
JLPT_Tango_N5_0964,(けんこう)ほけんしょう,(けんこう)ほけんしょう,Health Insurance Card,[sound:JLPT_Tango_N5_0964.mp3],びょういんに<b>けんこうほけんしょう</b>をもっていきます。,びょういんに<b>けんこうほけんしょう</b>をもっていきます。,I will bring my health insurance card to the hospital.,,,,,Ch 10 - 健康など,Sect 01 - 病気,X,964,0964,JLPT_Tango_N5_0964.mp3,<b>(けんこう)ほけんしょう - Health Insurance Card</b><div>I will bring my health insurance card to the hospital.</div>
JLPT_Tango_N5_0965,体,体[からだ],Body,[sound:JLPT_Tango_N5_0965.mp3],いもうとは<b>体</b>がよわいです。,いもうとは <b>体[からだ]</b>がよわいです。,My sister is sickly.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,965,0965,JLPT_Tango_N5_0965.mp3,<b>Body</b><div>My sister is sickly.</div>
JLPT_Tango_N5_0966,体にいい,体[からだ]にいい,Good for one's health,[sound:JLPT_Tango_N5_0966.mp3],ジョギングは<b>体にいい</b>です。,ジョギングは <b>体[からだ]にいい</b>です。,Jogging is good for your health.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,966,0966,JLPT_Tango_N5_0966.mp3,<b>Good for one's health</b><div>Jogging is good for your health.</div>
JLPT_Tango_N5_0967,ちょうし,ちょうし,Condition,[sound:JLPT_Tango_N5_0967.mp3],体の<b>ちょうし</b>がよくないです。,体[からだ]の<b>ちょうし</b>がよくないです。,My condition is not good.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,967,0967,JLPT_Tango_N5_0967.mp3,<b>Condition</b><div>My condition is not good.</div>
JLPT_Tango_N5_0968,つかれる,つかれる,Tired,[sound:JLPT_Tango_N5_0968.mp3],A 「<b>つかれ</b>ましたね。少し休みましょう。」 -- B 「はい。」,A 「<b>つかれ</b>ましたね。 少[すこ]し 休[やす]みましょう。」 -- B 「はい。」,A. I'm tired. Let's rest a little. -- B. Okay.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,968,0968,JLPT_Tango_N5_0968.mp3,<b>つかれる - Tired</b><div>A. I'm tired. Let's rest a little.</div><div>B. Okay.</div>
JLPT_Tango_N5_0969,ねむい,ねむい,Sleepy,[sound:JLPT_Tango_N5_0969.mp3],A 「けさ、５時におきました。<b>ねむい</b>です。」,A「けさ、 ５時[ごじ]におきました。<b>ねむい</b>です。」,A. I woke up at 5A.M. this morning. I'm sleepy.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,969,0969,JLPT_Tango_N5_0969.mp3,<b>Sleepy</b><div>A. I woke up at 5A.M. this morning. I'm sleepy.</div>
JLPT_Tango_N5_0970,はやく,はやく,Early,[sound:JLPT_Tango_N5_0970.mp3],B 「<b>はやく</b>ねたほうがいいですよ。」,B 「<b>はやく</b>ねたほうがいいですよ。」,B. You should go to sleep early.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,970,0970,JLPT_Tango_N5_0970.mp3,<b>Early</b><div>B. You should go to sleep early.</div>
JLPT_Tango_N5_0971,たいへんな,たいへんな,Terrible,[sound:JLPT_Tango_N5_0971.mp3],A 「まいにち、ざんぎょうします。」 -- B 「<b>たいへん</b>ですね。」,A 「まいにち、ざんぎょうします。」 -- B 「<b>たいへん</b>ですね。」,A. I work overtime every day. -- B. That is terrible.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,971,0971,JLPT_Tango_N5_0971.mp3,<b>たいへんな - Terrible</b><div>A. I work overtime every day.</div><div>B. That is terrible.</div>
JLPT_Tango_N5_0972,さいきん,さいきん,Recently,[sound:JLPT_Tango_N5_0972.mp3],<b>さいきん</b>、仕事がいそがしいです。,<b>さいきん</b>、 仕事[しごと]がいそがしいです。,"Recently, I have been busy at work.",,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,972,0972,JLPT_Tango_N5_0972.mp3,"<b>Recently</b><div>Recently, I have been busy at work.</div>"
JLPT_Tango_N5_0973,しんぱい(する),しんぱい(する),Worry,[sound:JLPT_Tango_N5_0973.mp3],母が<b>しんぱいして</b>います。,母[はは]が<b>しんぱいして</b>います。,My mother is worried.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,973,0973,JLPT_Tango_N5_0973.mp3,<b>しんぱい(する) - Worry</b><div>My mother is worried.</div>
JLPT_Tango_N5_0974,たばこ,たばこ,Cigarettes,[sound:JLPT_Tango_N5_0974.mp3],じどうはんばいきで<b>たばこ</b>を買います。,じどうはんばいきで<b>たばこ</b>を 買[か]います。,I bought cigarettes at the vending machine.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,974,0974,JLPT_Tango_N5_0974.mp3,<b>Cigarettes</b><div>I bought cigarettes at the vending machine.</div>
JLPT_Tango_N5_0975,すう,すう,Smoke,[sound:JLPT_Tango_N5_0975.mp3],ここでたばこを<b>すわ</b>ないでください。,ここでたばこを<b>すわ</b>ないでください。,Please don't smoke here.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,975,0975,JLPT_Tango_N5_0975.mp3,<b>すう - Smoke</b><div>Please don't smoke here.</div>
JLPT_Tango_N5_0976,きんえん,きんえん,No Smoking,[sound:JLPT_Tango_N5_0976.mp3],駅は<b>きんえん</b>です。,駅[えき]は<b>きんえん</b>です。,No smoking at the station.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,976,0976,JLPT_Tango_N5_0976.mp3,<b>No Smoking</b><div>No smoking at the station.</div>
JLPT_Tango_N5_0977,だいじょうぶ,だいじょうぶ,Okay,[sound:JLPT_Tango_N5_0977.mp3],A 「一人で<b>だいじょうぶ</b>ですか。」 -- B 「はい。」,A 「 一人[ひとり]で<b>だいじょうぶ</b>ですか。」 -- B 「はい。」,A. Are you ok on your own? -- B. Yes.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,977,0977,JLPT_Tango_N5_0977.mp3,<b>Okay</b><div>A. Are you ok on your own?</div><div>B. Yes.</div>
JLPT_Tango_N5_0978,むりな,むりな,Unreasonable,[sound:JLPT_Tango_N5_0978.mp3],<b>むりな</b>ダイエットはよくないです。,<b>むりな</b>ダイエットはよくないです。,An unreasonable diet isn't good.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,978,0978,JLPT_Tango_N5_0978.mp3,<b>Unreasonable</b><div>An unreasonable diet isn't good.</div>
JLPT_Tango_N5_0979,ダイエット,ダイエット,Diet,[sound:JLPT_Tango_N5_0979.mp3],<b>ダイエット</b>をしています。,<b>ダイエット</b>をしています。,I am on a diet.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,979,0979,JLPT_Tango_N5_0979.mp3,<b>Diet</b><div>I am on a diet.</div>
JLPT_Tango_N5_0980,おもいだす,おもいだす,Remember,[sound:JLPT_Tango_N5_0980.mp3],ときどき、かぞくを<b>おもいだし</b>ます。,ときどき、かぞくを<b>おもいだし</b>ます。,I sometimes remember my family.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,980,0980,JLPT_Tango_N5_0980.mp3,<b>おもいだす - Remember</b><div>I sometimes remember my family.</div>
JLPT_Tango_N5_0981,寂しい,寂[さび]しい,Lonely,[sound:JLPT_Tango_N5_0981.mp3],友達がくにへ帰りました。<b>寂しい</b>です。,友達[ともだち]がくにへ 帰[かえ]りました。 <b>寂[さび]しい</b>です。,My friend returned to his / her home country. I feel lonely.,,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,981,0981,JLPT_Tango_N5_0981.mp3,<b>Lonely</b><div>My friend returned to his / her home country. I feel lonely.</div>
JLPT_Tango_N5_0982,(お)ひさしぶりです(ね),(お)ひさしぶりです(ね),Long Time No See,[sound:JLPT_Tango_N5_0982.mp3],すずき「ホワンさん、<b>ひさしぶりですね</b>。」　ー　ホワン「あっ、すずき先生。<b>おひさしぶいです</b>。」,すずき「ホワンさん、<b>ひさしぶりですね</b>。」　ー　ホワン「あっ、すずき先生[せんせい]。<b>おひさしぶいです</b>。」,"Suzuki: ""Huang-san, long time no see!"" -- Huang: ""Oh, Suzuki-sensei. Long time no see!""",,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,982,0982,JLPT_Tango_N5_0982.mp3,<b>Long Time No See</b>
JLPT_Tango_N5_0983,あっ,あっ,Oh,[sound:JLPT_Tango_N5_0983.mp3],すずき「ホワンさん、ひさしぶりですね。」　ー　ホワン「<b>あっ</b>、すずき先生。おひさしぶいです。」,すずき「ホワンさん、ひさしぶりですね。」　ー　ホワン「<b>あっ</b>、すずき先生[せんせい]。おひさしぶいです。」,"Suzuki: ""Huang-san, long time no see!"" -- Huang: ""Oh, Suzuki-sensei. Long time no see!""",,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,983,0983,JLPT_Tango_N5_0983.mp3,<b>Oh</b>
JLPT_Tango_N5_0984,(お)元気ですか,(お) 元気[げんき]ですか,Are you doing well?,[sound:JLPT_Tango_N5_0984.mp3],すずき「<b>お元気[げんき]ですか</b>。」　ー　ホワン「はい。おかげさまで。」,すずき「<b>お元気ですか</b>。」　ー　ホワン「はい。おかげさまで。」,"Suzuki: ""Are you doing ok?"" -- Huang: ""Yes, thanks to everyone.""",,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,984,0984,JLPT_Tango_N5_0984.mp3,<b>Are you doing well?</b>
JLPT_Tango_N5_0985,おかげさまで,おかげさまで,Thanks to You,[sound:JLPT_Tango_N5_0985.mp3],すずき「からだの　ちょうしは　どうですか。」　ー　ホワン「<b>おかげさまで</b>　よく　なおりました。」,すずき「からだの　ちょうしは　どうですか。」　ー　ホワン「<b>おかげさまで</b>　よく　なおりました。」,"Suzuki: ""How are you feeling?"" -- Huang: ""I have recovered, thanks to everyone.""",,,,,Ch 10 - 健康など,Sect 02 - お元気ですか。,X,985,0985,JLPT_Tango_N5_0985.mp3,<b>Thanks to You</b>
JLPT_Tango_N5_0986,パスポート,パスポート,Passport,[sound:JLPT_Tango_N5_0986.mp3],いつも<b>パスポート</b>をもっています。,いつも<b>パスポート</b>をもっています。,I always carry my passport.,,,,,Ch 10 - 健康など,Sect 03 - 大切な物・事,X,986,0986,JLPT_Tango_N5_0986.mp3,<b>Passport</b><div>I always carry my passport.</div>
JLPT_Tango_N5_0987,ビザ,ビザ,Visa,[sound:JLPT_Tango_N5_0987.mp3],たいしかんで<b>ビザ</b>をもらいます。,たいしかんで<b>ビザ</b>をもらいます。,I will receive my visa at the embassy.,,,,,Ch 10 - 健康など,Sect 03 - 大切な物・事,X,987,0987,JLPT_Tango_N5_0987.mp3,<b>Visa</b><div>I will receive my visa at the embassy.</div>
JLPT_Tango_N5_0988,たいしかん,たいしかん,Embassy,[sound:JLPT_Tango_N5_0988.mp3],<b>たいしかん</b>は東京にあります。,<b>たいしかん</b>は 東京[とうきょう]にあります。,The embassy is in Tokyo.,,,,,Ch 10 - 健康など,Sect 03 - 大切な物・事,X,988,0988,JLPT_Tango_N5_0988.mp3,<b>Embassy</b><div>The embassy is in Tokyo.</div>
JLPT_Tango_N5_0989,たいせつな,たいせつな,Important,[sound:JLPT_Tango_N5_0989.mp3],あんしょうばんごうは<b>たいせつ</b>です。,あんしょうばんごうは<b>たいせつ</b>です。,The passcode number is important.,,,,,Ch 10 - 健康など,Sect 03 - 大切な物・事,X,989,0989,JLPT_Tango_N5_0989.mp3,<b>たいせつな - Important</b><div>The passcode number is important.</div>
JLPT_Tango_N5_0990,なくす,なくす,Lose,[sound:JLPT_Tango_N5_0990.mp3],うちのかぎを<b>なくし</b>ました。,うちのかぎを<b>なくし</b>ました。,I lost my house key.,,,,,Ch 10 - 健康など,Sect 03 - 大切な物・事,X,990,0990,JLPT_Tango_N5_0990.mp3,<b>なくす - Lose</b><div>I lost my house key.</div>
JLPT_Tango_N5_0991,かす,かす,Lend,[sound:JLPT_Tango_N5_0991.mp3],お金を<b>かして</b>ください。,お 金[かね]を<b>かして</b>ください。,"Please, lend me some money.",,,,,Ch 10 - 健康など,Sect 03 - 大切な物・事,X,991,0991,JLPT_Tango_N5_0991.mp3,"<b>かす - Lend</b><div>Please, lend me some money.</div>"
JLPT_Tango_N5_0992-01,かりる,かりる,Borrow,[sound:JLPT_Tango_N5_0992-01.mp3],① 友達にお金を<b>かり</b>ます。,① 友達[ともだち]にお 金[かね]を<b>かり</b>ます。,1. I will borrow money from a friend. ,,,,,Ch 10 - 健康など,Sect 03 - 大切な物・事,X,992.1,0992-01,JLPT_Tango_N5_0992-01.mp3,<b>かりる - Borrow</b><div>1. I will borrow money from a friend.</div>
JLPT_Tango_N5_0992-02,かりる,かりる,Borrow,[sound:JLPT_Tango_N5_0992-02.mp3],② としょかんで本を<b>かり</b>ます。,② としょかんで 本[ほん]を<b>かり</b>ます。,2. I will borrow books from the library.,,,,,Ch 10 - 健康など,Sect 03 - 大切な物・事,X,992.2,0992-02,JLPT_Tango_N5_0992-02.mp3,<b>かりる - Borrow</b><div>2. I will borrow books from the library.</div>
JLPT_Tango_N5_0993,かえす,かえす,Return,[sound:JLPT_Tango_N5_0993.mp3],としょかんに本を<b>かえし</b>ます。,としょかんに 本[ほん]を<b>かえし</b>ます。,I will return the book from the library.,,,,,Ch 10 - 健康など,Sect 03 - 大切な物・事,X,993,0993,JLPT_Tango_N5_0993.mp3,<b>かえす - Return</b><div>I will return the book from the library.</div>
JLPT_Tango_N5_0994,むだな,むだな,Wasteful,[sound:JLPT_Tango_N5_0994.mp3],<b>むだな</b>買い物はしません。,<b>むだな</b> 買い物[かいもの]はしません。,I don't do wasteful shopping.,,,,,Ch 10 - 健康など,Sect 03 - 大切な物・事,X,994,0994,JLPT_Tango_N5_0994.mp3,<b>むだな - Wasteful</b><div>I don't do wasteful shopping.</div>
